Compound SMILES,Plate,Well,ch1_path,ch2_path,ch3_path,ch4_path,ch5_path
CC(=O)O[C@H]1CC[C@@]2(C)C(C[C@@H](OC(C)=O)[C@]3(C)C2CC[C@@]2(C)[C@@H](OC(=O)[C@H]4O[C@@]324)c2ccoc2)C1(C)C,24303,I04,s3://morphology_profiles/filtered_mp/24303-Hoechst/merged_24303-Hoechst_i04.tif,s3://morphology_profiles/filtered_mp/24303-ERSyto/merged_24303-ERSyto_i04.tif,s3://morphology_profiles/filtered_mp/24303-ERSytoBleed/merged_24303-ERSytoBleed_i04.tif,s3://morphology_profiles/filtered_mp/24303-Ph_golgi/merged_24303-Ph_golgi_i04.tif,s3://morphology_profiles/filtered_mp/24303-Mito/merged_24303-Mito_i04.tif
CC(=O)O[C@H]1CC[C@@]2(C)C(C[C@@H](OC(C)=O)[C@]3(C)C2CC[C@@]2(C)[C@@H](OC(=O)[C@H]4O[C@@]324)c2ccoc2)C1(C)C,24304,I04,s3://morphology_profiles/filtered_mp/24304-Hoechst/merged_24304-Hoechst_i04.tif,s3://morphology_profiles/filtered_mp/24304-ERSyto/merged_24304-ERSyto_i04.tif,s3://morphology_profiles/filtered_mp/24304-ERSytoBleed/merged_24304-ERSytoBleed_i04.tif,s3://morphology_profiles/filtered_mp/24304-Ph_golgi/merged_24304-Ph_golgi_i04.tif,s3://morphology_profiles/filtered_mp/24304-Mito/merged_24304-Mito_i04.tif
CC(=O)O[C@H]1CC[C@@]2(C)C(C[C@@H](OC(C)=O)[C@]3(C)C2CC[C@@]2(C)[C@@H](OC(=O)[C@H]4O[C@@]324)c2ccoc2)C1(C)C,25944,I04,s3://morphology_profiles/filtered_mp/25944-Hoechst/merged_25944-Hoechst_i04.tif,s3://morphology_profiles/filtered_mp/25944-ERSyto/merged_25944-ERSyto_i04.tif,s3://morphology_profiles/filtered_mp/25944-ERSytoBleed/merged_25944-ERSytoBleed_i04.tif,s3://morphology_profiles/filtered_mp/25944-Ph_golgi/merged_25944-Ph_golgi_i04.tif,s3://morphology_profiles/filtered_mp/25944-Mito/merged_25944-Mito_i04.tif
CC(=O)O[C@H]1CC[C@@]2(C)C(C[C@@H](OC(C)=O)[C@]3(C)C2CC[C@@]2(C)[C@@H](OC(=O)[C@H]4O[C@@]324)c2ccoc2)C1(C)C,25945,I04,s3://morphology_profiles/filtered_mp/25945-Hoechst/merged_25945-Hoechst_i04.tif,s3://morphology_profiles/filtered_mp/25945-ERSyto/merged_25945-ERSyto_i04.tif,s3://morphology_profiles/filtered_mp/25945-ERSytoBleed/merged_25945-ERSytoBleed_i04.tif,s3://morphology_profiles/filtered_mp/25945-Ph_golgi/merged_25945-Ph_golgi_i04.tif,s3://morphology_profiles/filtered_mp/25945-Mito/merged_25945-Mito_i04.tif
CC(=O)O[C@H]1CC[C@@]2(C)C(C[C@@H](OC(C)=O)[C@]3(C)C2CC[C@@]2(C)[C@@H](OC(=O)[C@H]4O[C@@]324)c2ccoc2)C1(C)C,25949,I04,s3://morphology_profiles/filtered_mp/25949-Hoechst/merged_25949-Hoechst_i04.tif,s3://morphology_profiles/filtered_mp/25949-ERSyto/merged_25949-ERSyto_i04.tif,s3://morphology_profiles/filtered_mp/25949-ERSytoBleed/merged_25949-ERSytoBleed_i04.tif,s3://morphology_profiles/filtered_mp/25949-Ph_golgi/merged_25949-Ph_golgi_i04.tif,s3://morphology_profiles/filtered_mp/25949-Mito/merged_25949-Mito_i04.tif
COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1N1CCN(C)CC1,24305,K13,s3://morphology_profiles/filtered_mp/24305-Hoechst/merged_24305-Hoechst_k13.tif,s3://morphology_profiles/filtered_mp/24305-ERSyto/merged_24305-ERSyto_k13.tif,s3://morphology_profiles/filtered_mp/24305-ERSytoBleed/merged_24305-ERSytoBleed_k13.tif,s3://morphology_profiles/filtered_mp/24305-Ph_golgi/merged_24305-Ph_golgi_k13.tif,s3://morphology_profiles/filtered_mp/24305-Mito/merged_24305-Mito_k13.tif
COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1N1CCN(C)CC1,24306,K13,s3://morphology_profiles/filtered_mp/24306-Hoechst/merged_24306-Hoechst_k13.tif,s3://morphology_profiles/filtered_mp/24306-ERSyto/merged_24306-ERSyto_k13.tif,s3://morphology_profiles/filtered_mp/24306-ERSytoBleed/merged_24306-ERSytoBleed_k13.tif,s3://morphology_profiles/filtered_mp/24306-Ph_golgi/merged_24306-Ph_golgi_k13.tif,s3://morphology_profiles/filtered_mp/24306-Mito/merged_24306-Mito_k13.tif
COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1N1CCN(C)CC1,24307,K13,s3://morphology_profiles/filtered_mp/24307-Hoechst/merged_24307-Hoechst_k13.tif,s3://morphology_profiles/filtered_mp/24307-ERSyto/merged_24307-ERSyto_k13.tif,s3://morphology_profiles/filtered_mp/24307-ERSytoBleed/merged_24307-ERSytoBleed_k13.tif,s3://morphology_profiles/filtered_mp/24307-Ph_golgi/merged_24307-Ph_golgi_k13.tif,s3://morphology_profiles/filtered_mp/24307-Mito/merged_24307-Mito_k13.tif
COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1N1CCN(C)CC1,24352,K13,s3://morphology_profiles/filtered_mp/24352-Hoechst/merged_24352-Hoechst_k13.tif,s3://morphology_profiles/filtered_mp/24352-ERSyto/merged_24352-ERSyto_k13.tif,s3://morphology_profiles/filtered_mp/24352-ERSytoBleed/merged_24352-ERSytoBleed_k13.tif,s3://morphology_profiles/filtered_mp/24352-Ph_golgi/merged_24352-Ph_golgi_k13.tif,s3://morphology_profiles/filtered_mp/24352-Mito/merged_24352-Mito_k13.tif
COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1N1CCN(C)CC1,25955,K13,s3://morphology_profiles/filtered_mp/25955-Hoechst/merged_25955-Hoechst_k13.tif,s3://morphology_profiles/filtered_mp/25955-ERSyto/merged_25955-ERSyto_k13.tif,s3://morphology_profiles/filtered_mp/25955-ERSytoBleed/merged_25955-ERSytoBleed_k13.tif,s3://morphology_profiles/filtered_mp/25955-Ph_golgi/merged_25955-Ph_golgi_k13.tif,s3://morphology_profiles/filtered_mp/25955-Mito/merged_25955-Mito_k13.tif
COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1N1CCN(C)CC1,25962,K13,s3://morphology_profiles/filtered_mp/25962-Hoechst/merged_25962-Hoechst_k13.tif,s3://morphology_profiles/filtered_mp/25962-ERSyto/merged_25962-ERSyto_k13.tif,s3://morphology_profiles/filtered_mp/25962-ERSytoBleed/merged_25962-ERSytoBleed_k13.tif,s3://morphology_profiles/filtered_mp/25962-Ph_golgi/merged_25962-Ph_golgi_k13.tif,s3://morphology_profiles/filtered_mp/25962-Mito/merged_25962-Mito_k13.tif
COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1N1CCN(C)CC1,25965,K13,s3://morphology_profiles/filtered_mp/25965-Hoechst/merged_25965-Hoechst_k13.tif,s3://morphology_profiles/filtered_mp/25965-ERSyto/merged_25965-ERSyto_k13.tif,s3://morphology_profiles/filtered_mp/25965-ERSytoBleed/merged_25965-ERSytoBleed_k13.tif,s3://morphology_profiles/filtered_mp/25965-Ph_golgi/merged_25965-Ph_golgi_k13.tif,s3://morphology_profiles/filtered_mp/25965-Mito/merged_25965-Mito_k13.tif
COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1N1CCN(C)CC1,25966,K13,s3://morphology_profiles/filtered_mp/25966-Hoechst/merged_25966-Hoechst_k13.tif,s3://morphology_profiles/filtered_mp/25966-ERSyto/merged_25966-ERSyto_k13.tif,s3://morphology_profiles/filtered_mp/25966-ERSytoBleed/merged_25966-ERSytoBleed_k13.tif,s3://morphology_profiles/filtered_mp/25966-Ph_golgi/merged_25966-Ph_golgi_k13.tif,s3://morphology_profiles/filtered_mp/25966-Mito/merged_25966-Mito_k13.tif
CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,24310,I08,s3://morphology_profiles/filtered_mp/24310-Hoechst/merged_24310-Hoechst_i08.tif,s3://morphology_profiles/filtered_mp/24310-ERSyto/merged_24310-ERSyto_i08.tif,s3://morphology_profiles/filtered_mp/24310-ERSytoBleed/merged_24310-ERSytoBleed_i08.tif,s3://morphology_profiles/filtered_mp/24310-Ph_golgi/merged_24310-Ph_golgi_i08.tif,s3://morphology_profiles/filtered_mp/24310-Mito/merged_24310-Mito_i08.tif
CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,24311,I08,s3://morphology_profiles/filtered_mp/24311-Hoechst/merged_24311-Hoechst_i08.tif,s3://morphology_profiles/filtered_mp/24311-ERSyto/merged_24311-ERSyto_i08.tif,s3://morphology_profiles/filtered_mp/24311-ERSytoBleed/merged_24311-ERSytoBleed_i08.tif,s3://morphology_profiles/filtered_mp/24311-Ph_golgi/merged_24311-Ph_golgi_i08.tif,s3://morphology_profiles/filtered_mp/24311-Mito/merged_24311-Mito_i08.tif
CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,24312,I08,s3://morphology_profiles/filtered_mp/24312-Hoechst/merged_24312-Hoechst_i08.tif,s3://morphology_profiles/filtered_mp/24312-ERSyto/merged_24312-ERSyto_i08.tif,s3://morphology_profiles/filtered_mp/24312-ERSytoBleed/merged_24312-ERSytoBleed_i08.tif,s3://morphology_profiles/filtered_mp/24312-Ph_golgi/merged_24312-Ph_golgi_i08.tif,s3://morphology_profiles/filtered_mp/24312-Mito/merged_24312-Mito_i08.tif
CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,24313,I08,s3://morphology_profiles/filtered_mp/24313-Hoechst/merged_24313-Hoechst_i08.tif,s3://morphology_profiles/filtered_mp/24313-ERSyto/merged_24313-ERSyto_i08.tif,s3://morphology_profiles/filtered_mp/24313-ERSytoBleed/merged_24313-ERSytoBleed_i08.tif,s3://morphology_profiles/filtered_mp/24313-Ph_golgi/merged_24313-Ph_golgi_i08.tif,s3://morphology_profiles/filtered_mp/24313-Mito/merged_24313-Mito_i08.tif
CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,24319,A03,s3://morphology_profiles/filtered_mp/24319-Hoechst/merged_24319-Hoechst_a03.tif,s3://morphology_profiles/filtered_mp/24319-ERSyto/merged_24319-ERSyto_a03.tif,s3://morphology_profiles/filtered_mp/24319-ERSytoBleed/merged_24319-ERSytoBleed_a03.tif,s3://morphology_profiles/filtered_mp/24319-Ph_golgi/merged_24319-Ph_golgi_a03.tif,s3://morphology_profiles/filtered_mp/24319-Mito/merged_24319-Mito_a03.tif
CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,24320,A03,s3://morphology_profiles/filtered_mp/24320-Hoechst/merged_24320-Hoechst_a03.tif,s3://morphology_profiles/filtered_mp/24320-ERSyto/merged_24320-ERSyto_a03.tif,s3://morphology_profiles/filtered_mp/24320-ERSytoBleed/merged_24320-ERSytoBleed_a03.tif,s3://morphology_profiles/filtered_mp/24320-Ph_golgi/merged_24320-Ph_golgi_a03.tif,s3://morphology_profiles/filtered_mp/24320-Mito/merged_24320-Mito_a03.tif
CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,24321,A03,s3://morphology_profiles/filtered_mp/24321-Hoechst/merged_24321-Hoechst_a03.tif,s3://morphology_profiles/filtered_mp/24321-ERSyto/merged_24321-ERSyto_a03.tif,s3://morphology_profiles/filtered_mp/24321-ERSytoBleed/merged_24321-ERSytoBleed_a03.tif,s3://morphology_profiles/filtered_mp/24321-Ph_golgi/merged_24321-Ph_golgi_a03.tif,s3://morphology_profiles/filtered_mp/24321-Mito/merged_24321-Mito_a03.tif
CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,24357,A03,s3://morphology_profiles/filtered_mp/24357-Hoechst/merged_24357-Hoechst_a03.tif,s3://morphology_profiles/filtered_mp/24357-ERSyto/merged_24357-ERSyto_a03.tif,s3://morphology_profiles/filtered_mp/24357-ERSytoBleed/merged_24357-ERSytoBleed_a03.tif,s3://morphology_profiles/filtered_mp/24357-Ph_golgi/merged_24357-Ph_golgi_a03.tif,s3://morphology_profiles/filtered_mp/24357-Mito/merged_24357-Mito_a03.tif
CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,25985,I08,s3://morphology_profiles/filtered_mp/25985-Hoechst/merged_25985-Hoechst_i08.tif,s3://morphology_profiles/filtered_mp/25985-ERSyto/merged_25985-ERSyto_i08.tif,s3://morphology_profiles/filtered_mp/25985-ERSytoBleed/merged_25985-ERSytoBleed_i08.tif,s3://morphology_profiles/filtered_mp/25985-Ph_golgi/merged_25985-Ph_golgi_i08.tif,s3://morphology_profiles/filtered_mp/25985-Mito/merged_25985-Mito_i08.tif
CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,25986,I08,s3://morphology_profiles/filtered_mp/25986-Hoechst/merged_25986-Hoechst_i08.tif,s3://morphology_profiles/filtered_mp/25986-ERSyto/merged_25986-ERSyto_i08.tif,s3://morphology_profiles/filtered_mp/25986-ERSytoBleed/merged_25986-ERSytoBleed_i08.tif,s3://morphology_profiles/filtered_mp/25986-Ph_golgi/merged_25986-Ph_golgi_i08.tif,s3://morphology_profiles/filtered_mp/25986-Mito/merged_25986-Mito_i08.tif
CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,25987,I08,s3://morphology_profiles/filtered_mp/25987-Hoechst/merged_25987-Hoechst_i08.tif,s3://morphology_profiles/filtered_mp/25987-ERSyto/merged_25987-ERSyto_i08.tif,s3://morphology_profiles/filtered_mp/25987-ERSytoBleed/merged_25987-ERSytoBleed_i08.tif,s3://morphology_profiles/filtered_mp/25987-Ph_golgi/merged_25987-Ph_golgi_i08.tif,s3://morphology_profiles/filtered_mp/25987-Mito/merged_25987-Mito_i08.tif
CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,25988,I08,s3://morphology_profiles/filtered_mp/25988-Hoechst/merged_25988-Hoechst_i08.tif,s3://morphology_profiles/filtered_mp/25988-ERSyto/merged_25988-ERSyto_i08.tif,s3://morphology_profiles/filtered_mp/25988-ERSytoBleed/merged_25988-ERSytoBleed_i08.tif,s3://morphology_profiles/filtered_mp/25988-Ph_golgi/merged_25988-Ph_golgi_i08.tif,s3://morphology_profiles/filtered_mp/25988-Mito/merged_25988-Mito_i08.tif
CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,25989,A03,s3://morphology_profiles/filtered_mp/25989-Hoechst/merged_25989-Hoechst_a03.tif,s3://morphology_profiles/filtered_mp/25989-ERSyto/merged_25989-ERSyto_a03.tif,s3://morphology_profiles/filtered_mp/25989-ERSytoBleed/merged_25989-ERSytoBleed_a03.tif,s3://morphology_profiles/filtered_mp/25989-Ph_golgi/merged_25989-Ph_golgi_a03.tif,s3://morphology_profiles/filtered_mp/25989-Mito/merged_25989-Mito_a03.tif
CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,25990,A03,s3://morphology_profiles/filtered_mp/25990-Hoechst/merged_25990-Hoechst_a03.tif,s3://morphology_profiles/filtered_mp/25990-ERSyto/merged_25990-ERSyto_a03.tif,s3://morphology_profiles/filtered_mp/25990-ERSytoBleed/merged_25990-ERSytoBleed_a03.tif,s3://morphology_profiles/filtered_mp/25990-Ph_golgi/merged_25990-Ph_golgi_a03.tif,s3://morphology_profiles/filtered_mp/25990-Mito/merged_25990-Mito_a03.tif
CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,25991,A03,s3://morphology_profiles/filtered_mp/25991-Hoechst/merged_25991-Hoechst_a03.tif,s3://morphology_profiles/filtered_mp/25991-ERSyto/merged_25991-ERSyto_a03.tif,s3://morphology_profiles/filtered_mp/25991-ERSytoBleed/merged_25991-ERSytoBleed_a03.tif,s3://morphology_profiles/filtered_mp/25991-Ph_golgi/merged_25991-Ph_golgi_a03.tif,s3://morphology_profiles/filtered_mp/25991-Mito/merged_25991-Mito_a03.tif
CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,25992,A03,s3://morphology_profiles/filtered_mp/25992-Hoechst/merged_25992-Hoechst_a03.tif,s3://morphology_profiles/filtered_mp/25992-ERSyto/merged_25992-ERSyto_a03.tif,s3://morphology_profiles/filtered_mp/25992-ERSytoBleed/merged_25992-ERSytoBleed_a03.tif,s3://morphology_profiles/filtered_mp/25992-Ph_golgi/merged_25992-Ph_golgi_a03.tif,s3://morphology_profiles/filtered_mp/25992-Mito/merged_25992-Mito_a03.tif
CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,24319,O20,s3://morphology_profiles/filtered_mp/24319-Hoechst/merged_24319-Hoechst_o20.tif,s3://morphology_profiles/filtered_mp/24319-ERSyto/merged_24319-ERSyto_o20.tif,s3://morphology_profiles/filtered_mp/24319-ERSytoBleed/merged_24319-ERSytoBleed_o20.tif,s3://morphology_profiles/filtered_mp/24319-Ph_golgi/merged_24319-Ph_golgi_o20.tif,s3://morphology_profiles/filtered_mp/24319-Mito/merged_24319-Mito_o20.tif
CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,24320,O20,s3://morphology_profiles/filtered_mp/24320-Hoechst/merged_24320-Hoechst_o20.tif,s3://morphology_profiles/filtered_mp/24320-ERSyto/merged_24320-ERSyto_o20.tif,s3://morphology_profiles/filtered_mp/24320-ERSytoBleed/merged_24320-ERSytoBleed_o20.tif,s3://morphology_profiles/filtered_mp/24320-Ph_golgi/merged_24320-Ph_golgi_o20.tif,s3://morphology_profiles/filtered_mp/24320-Mito/merged_24320-Mito_o20.tif
CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,24321,O20,s3://morphology_profiles/filtered_mp/24321-Hoechst/merged_24321-Hoechst_o20.tif,s3://morphology_profiles/filtered_mp/24321-ERSyto/merged_24321-ERSyto_o20.tif,s3://morphology_profiles/filtered_mp/24321-ERSytoBleed/merged_24321-ERSytoBleed_o20.tif,s3://morphology_profiles/filtered_mp/24321-Ph_golgi/merged_24321-Ph_golgi_o20.tif,s3://morphology_profiles/filtered_mp/24321-Mito/merged_24321-Mito_o20.tif
CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,24357,O20,s3://morphology_profiles/filtered_mp/24357-Hoechst/merged_24357-Hoechst_o20.tif,s3://morphology_profiles/filtered_mp/24357-ERSyto/merged_24357-ERSyto_o20.tif,s3://morphology_profiles/filtered_mp/24357-ERSytoBleed/merged_24357-ERSytoBleed_o20.tif,s3://morphology_profiles/filtered_mp/24357-Ph_golgi/merged_24357-Ph_golgi_o20.tif,s3://morphology_profiles/filtered_mp/24357-Mito/merged_24357-Mito_o20.tif
CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,25989,O20,s3://morphology_profiles/filtered_mp/25989-Hoechst/merged_25989-Hoechst_o20.tif,s3://morphology_profiles/filtered_mp/25989-ERSyto/merged_25989-ERSyto_o20.tif,s3://morphology_profiles/filtered_mp/25989-ERSytoBleed/merged_25989-ERSytoBleed_o20.tif,s3://morphology_profiles/filtered_mp/25989-Ph_golgi/merged_25989-Ph_golgi_o20.tif,s3://morphology_profiles/filtered_mp/25989-Mito/merged_25989-Mito_o20.tif
CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,25990,O20,s3://morphology_profiles/filtered_mp/25990-Hoechst/merged_25990-Hoechst_o20.tif,s3://morphology_profiles/filtered_mp/25990-ERSyto/merged_25990-ERSyto_o20.tif,s3://morphology_profiles/filtered_mp/25990-ERSytoBleed/merged_25990-ERSytoBleed_o20.tif,s3://morphology_profiles/filtered_mp/25990-Ph_golgi/merged_25990-Ph_golgi_o20.tif,s3://morphology_profiles/filtered_mp/25990-Mito/merged_25990-Mito_o20.tif
