sample_idx,assay_id,prob,label
29,76_230,0.00452,0
29,78_237,0.02722,0
29,82_243,0.02101,0
29,83_244,0.01333,0
29,85_247,0.01229,0
29,86_250,0.0504,0
29,88_252,0.004982,0
29,88_254,0.005554,0
29,92_258,0.2998,0
30,10_20,0.002068,0
30,104_291,0.002758,0
30,104_297,0.002378,0
30,105_341,0.002878,0
30,105_382,0.003063,0
30,105_391,0.002323,0
30,11_21,0.001129,0
30,110_400,0.00259,0
30,116_413,0.00378,0
30,116_414,0.003416,0
30,116_415,0.003443,0
30,16_27,0.002522,0
30,169_545,0.003235,0
30,17_28,0.00262,0
30,170_550,0.001484,0
30,175_559,0.002846,0
30,178_684,0.00407,1
30,180_686,0.002108,0
30,184_606,0.00339,0
30,19_30,0.002502,0
30,191_630,0.001642,0
30,198_682,0.002003,0
30,219_691,0.005936,0
30,224_696,0.001048,0
30,228_700,0.0389,0
30,229_701,0.003721,0
30,232_704,0.001567,0
30,244_718,0.001965,0
30,259_737,0.001044,0
30,271_749,0.001748,0
30,281_760,0.00172,0
30,37_74,0.00375,0
30,42_104,0.001567,0
30,7_10,0.0042,0
30,70_211,0.002035,0
30,76_230,0.00209,0
30,78_237,0.002684,0
30,82_243,0.00172,0
30,83_244,0.001727,0
30,85_247,0.003052,0
30,86_250,0.002434,0
30,88_252,0.002333,0
30,88_254,0.002132,1
30,92_258,0.00644,0
31,10_20,0.003004,0
31,104_291,0.00582,0
31,104_297,0.00518,0
31,105_341,0.003525,0
31,105_382,0.0044,0
31,105_391,0.00407,0
31,11_21,0.001934,0
31,110_400,0.01248,0
31,116_413,0.010056,0
31,116_414,0.00669,0
31,116_415,0.00888,0
31,16_27,0.01704,0
31,169_545,0.11755,0
31,17_28,0.02887,0
31,170_550,0.0016165,0
31,175_559,0.003235,0
31,178_684,0.03354,0
31,180_686,0.00347,0
31,184_606,0.01927,0
31,19_30,0.01704,0
31,191_630,0.003298,0
31,197_648,0.004116,0
31,198_682,0.001919,0
31,219_691,0.005554,0
31,224_696,0.002571,0
31,228_700,0.0494,0
31,229_701,0.03021,0
31,232_704,0.001949,0
31,244_718,0.00664,0
31,259_737,0.0017,0
31,269_747,0.004646,0
31,271_749,0.003403,0
31,281_760,0.002768,0
31,37_74,0.015076,0
31,42_104,0.0022,0
31,7_10,0.00368,0
31,70_211,0.004467,0
31,76_230,0.004772,0
31,78_237,0.01616,0
31,82_243,0.005405,0
31,83_244,0.005512,0
31,85_247,0.008644,0
31,86_250,0.01698,1
31,88_252,0.004944,0
31,88_254,0.005344,0
31,92_258,0.2751,0
32,10_20,0.0184,0
32,104_291,0.004963,0
32,104_297,0.003765,0
32,105_341,0.00428,0
32,105_382,0.00452,0
32,105_391,0.003172,0
32,11_21,0.011246,0
32,110_400,0.0602,0
32,16_27,0.005688,0
32,169_545,0.01253,0
32,17_28,0.00573,0
32,170_550,0.003147,0
32,175_559,0.0171,0
32,178_684,0.0451,0
32,180_686,0.015015,0
32,184_606,0.03156,0
32,19_30,0.00547,0
32,200_658,0.003635,0
32,228_700,0.228,0
32,37_74,0.004738,0
32,42_104,0.001389,0
32,7_10,0.03555,0
32,70_211,0.0047,0
32,76_230,0.00543,0
32,78_237,0.008644,0
32,82_243,0.006824,0
32,83_244,0.00934,0
32,85_247,0.01799,0
32,86_250,0.02982,0
32,88_252,0.007175,0
32,88_254,0.01029,0
32,92_258,0.10284,0
33,10_20,0.00997,0
33,104_291,0.003525,0
33,105_341,0.002502,0
33,105_382,0.002684,0
33,11_21,0.004887,0
33,110_400,0.0109,0
33,116_413,0.01187,0
33,116_414,0.00902,0
33,116_415,0.01082,0
33,16_27,0.008095,0
33,169_545,0.0477,0
33,17_28,0.007347,0
33,170_550,0.00209,0
33,175_559,0.0022,0
33,178_684,0.074,0
33,180_686,0.002125,0
33,184_606,0.06854,0
33,19_30,0.00461,0
33,197_648,0.006824,0
33,197_649,0.014114,0
33,197_650,0.01987,0
33,198_682,0.002323,0
33,219_691,0.00993,0
33,224_696,0.009125,0
33,228_700,0.076,1
33,232_704,0.002115,0
33,244_718,0.00909,0
33,271_749,0.003197,0
33,281_760,0.002653,0
33,42_104,0.003607,0
33,76_230,0.003063,0
33,78_237,0.00726,0
33,83_244,0.01155,0
33,85_247,0.003721,0
33,86_250,0.05225,0
33,88_252,0.005775,0
33,88_254,0.008415,0
34,197_649,0.06476,0
34,197_650,0.04904,0
35,197_649,0.04208,0
35,197_650,0.0313,0
36,10_20,0.0195,0
36,104_291,0.2444,0
36,105_341,0.1032,1
36,105_382,0.163,0
36,116_413,0.01628,0
36,116_414,0.01322,0
36,116_415,0.01622,0
36,16_27,0.857,0
36,169_545,0.733,0
36,17_28,0.8633,0
36,178_684,0.10284,0
36,180_686,0.01567,0
36,184_606,0.12,1
36,19_30,0.727,0
36,191_630,0.604,0
36,198_682,0.147,1
36,219_691,0.015366,0
36,224_696,0.005535,0
36,228_700,0.2668,1
36,229_701,0.186,0
36,232_704,0.0933,1
36,244_718,0.00986,0
36,259_737,0.00861,0
36,271_749,0.1846,0
36,281_760,0.2367,0
38,10_20,0.007122,0
38,104_291,0.00415,0
38,104_297,0.004868,0
38,105_341,0.0047,0
38,105_382,0.00399,0
38,105_391,0.003443,0
38,110_400,0.0039,0
38,116_413,0.003063,0
38,116_414,0.002855,0
38,116_415,0.00279,0
38,169_545,0.006264,0
38,178_684,0.0173,0
38,180_686,0.007347,0
38,184_606,0.01147,0
38,191_630,0.002398,0
38,197_649,0.002834,0
38,197_650,0.006004,0
38,198_682,0.002333,0
38,228_700,0.1097,0
38,229_701,0.008,0
38,232_704,0.002642,0
38,244_718,0.002333,0
38,271_749,0.00201,0
38,281_760,0.002663,0
38,37_74,0.004055,0
38,7_10,0.00428,0
38,70_211,0.002684,0
38,83_244,0.0021,0
38,92_258,0.0278,0
40,191_630,0.0161,0
40,198_682,0.00971,0
40,219_691,0.0386,0
40,224_696,0.00803,0
40,229_701,0.0666,0
40,232_704,0.007175,0
40,244_718,0.02129,0
40,259_737,0.001789,0
40,269_747,0.007965,0
40,271_749,0.01333,1
40,281_760,0.01704,0
41,191_630,0.004982,0
41,198_682,0.0263,0
41,219_691,0.01359,0
41,224_696,0.004135,0
41,229_701,0.0471,0
41,232_704,0.00755,0
41,259_737,0.001461,0
41,271_749,0.01764,0
41,281_760,0.011734,0
42,191_630,0.0056,0
42,198_682,0.013374,0
42,219_691,0.014336,0
42,224_696,0.004868,0
42,229_701,0.0121,0
42,232_704,0.007175,0
42,259_737,0.001867,0
42,271_749,0.00986,0
42,281_760,0.00746,0
43,191_630,0.4812,0
43,198_682,0.03302,0
43,219_691,0.01312,1
43,224_696,0.01041,0
43,229_701,0.1494,1
43,232_704,0.08344,1
43,259_737,0.00634,0
44,191_630,0.00651,0
44,198_682,0.01201,0
44,219_691,0.014336,0
44,224_696,0.00502,0
44,229_701,0.0398,0
44,232_704,0.00562,0
44,259_737,0.001623,0
44,271_749,0.01029,0
44,281_760,0.00677,0
45,191_630,0.01017,0
45,198_682,0.01744,0
45,219_691,0.03732,0
45,224_696,0.00526,0
45,229_701,0.06384,0
45,232_704,0.006565,0
45,244_718,0.01065,0
45,259_737,0.001472,0
45,269_747,0.008675,0
45,271_749,0.02136,0
45,281_760,0.02855,0
46,191_630,0.01317,0
46,191_675,0.003185,0
46,198_682,0.0164,0
46,219_691,0.0164,0
46,224_696,0.00701,0
46,229_701,0.07135,0
46,232_704,0.00526,0
46,244_718,0.00885,0
46,259_737,0.001694,0
46,271_749,0.01906,0
46,281_760,0.01791,0
47,191_630,0.02547,0
47,198_682,0.0871,0
47,219_691,0.01572,0
47,224_696,0.00693,0
47,229_701,0.2551,1
47,232_704,0.02386,0
48,191_630,0.004757,0
48,219_691,0.0485,0
48,224_696,0.00532,0
48,229_701,0.04858,0
48,244_718,0.02386,0
48,259_737,0.001285,0
48,269_747,0.0041,0
48,271_749,0.006798,0
48,281_760,0.007095,0
49,191_630,0.01257,0
49,191_675,0.002823,0
49,198_682,0.01956,0
49,219_691,0.02434,0
49,224_696,0.00787,0
49,229_701,0.0695,0
49,232_704,0.004665,0
49,244_718,0.01192,0
49,259_737,0.001325,0
49,271_749,0.01685,0
49,281_760,0.0145,0
50,191_630,0.01234,0
50,198_682,0.04868,0
50,219_691,0.006565,0
50,224_696,0.005936,0
50,229_701,0.241,1
50,232_704,0.01147,0
51,191_630,0.02208,0
51,198_682,0.024,0
51,219_691,0.02908,0
51,224_696,0.015305,0
51,229_701,0.156,0
51,232_704,0.007694,0
51,259_737,0.001846,0
52,191_630,0.00916,0
52,219_691,0.02452,0
52,224_696,0.003809,0
52,229_701,0.03442,0
52,244_718,0.02727,0
52,259_737,0.001536,0
52,269_747,0.004738,0
52,271_749,0.00916,0
52,281_760,0.006413,0
53,191_630,0.01322,0
53,198_682,0.011734,0
53,219_691,0.012726,0
53,224_696,0.00997,0
53,229_701,0.1924,0
53,232_704,0.00909,0
53,259_737,0.001461,0
54,197_649,0.6626,1
54,197_650,0.513,1
55,197_649,0.5913,1
55,197_650,0.4045,1
58,104_291,0.7915,1
58,105_341,0.7734,1
58,105_382,0.824,1
58,16_27,0.885,1
58,169_545,0.7676,0
58,17_28,0.897,0
58,178_684,0.0854,1
58,180_686,0.0702,1
58,184_606,0.093,1
58,19_30,0.878,1
58,228_700,0.694,0
59,104_291,0.76,1
59,105_341,0.7007,1
59,105_382,0.755,1
59,16_27,0.922,1
59,169_545,0.8145,0
59,17_28,0.916,0
59,178_684,0.2153,1
59,180_686,0.04477,1
59,184_606,0.11456,1
59,19_30,0.91,1
59,228_700,0.716,0
62,197_649,0.1047,0
62,197_650,0.0496,0
63,197_649,0.02802,0
63,197_650,0.01698,0
66,10_20,0.02084,0
66,104_291,0.02351,0
66,104_297,0.01692,0
66,105_341,0.006462,0
66,105_382,0.005844,0
66,105_391,0.003721,0
66,11_21,0.003809,0
66,110_400,0.04147,0
66,16_27,0.811,1
66,169_545,0.862,0
66,17_28,0.8516,0
66,170_550,0.149,0
66,175_559,0.0483,0
66,19_30,0.6772,0
66,37_74,0.01778,0
66,42_104,0.02246,0
66,7_10,0.261,0
66,70_211,0.02199,0
66,76_230,0.0693,1
66,78_237,0.04025,0
66,82_243,0.803,1
66,83_244,0.02298,0
66,85_247,0.4146,1
66,86_250,0.4907,0
66,88_252,0.0231,0
66,88_254,0.02834,0
66,92_258,0.8545,0
67,10_20,0.02351,0
67,104_291,0.01888,0
67,104_297,0.02289,0
67,105_341,0.00986,0
67,105_382,0.008286,0
67,105_391,0.004417,0
67,11_21,0.003708,0
67,110_400,0.0478,0
67,16_27,0.6963,1
67,169_545,0.68,0
67,17_28,0.755,0
67,170_550,0.09235,0
67,175_559,0.0775,0
67,19_30,0.6025,0
67,37_74,0.03775,0
67,42_104,0.04553,0
67,7_10,0.3179,0
67,70_211,0.04987,0
67,76_230,0.156,1
67,78_237,0.1122,0
67,82_243,0.6797,1
67,83_244,0.0318,0
67,85_247,0.5034,1
67,86_250,0.344,0
67,88_252,0.096,0
67,88_254,0.09875,0
67,92_258,0.728,0
68,191_630,0.1531,0
68,198_682,0.07684,0
68,219_691,0.04288,0
68,224_696,0.004738,0
68,229_701,0.2908,1
68,232_704,0.0171,1
68,244_718,0.1376,0
68,259_737,0.005447,0
68,269_747,0.0709,0
68,271_749,0.1025,1
68,281_760,0.0927,0
71,10_20,0.3643,1
71,104_291,0.00909,0
71,104_297,0.00919,0
71,105_341,0.0109,0
71,105_382,0.007812,0
71,105_391,0.00549,0
71,11_21,0.01758,0
71,110_400,0.03918,1
71,16_27,0.02373,0
71,169_545,0.03754,0
71,17_28,0.01467,0
71,170_550,0.004505,0
71,175_559,0.159,0
71,19_30,0.01297,0
71,37_74,0.007904,0
71,42_104,0.0469,0
71,7_10,0.273,0
71,70_211,0.00524,0
71,76_230,0.00729,0
71,78_237,0.06335,0
71,82_243,0.03824,0
71,83_244,0.141,0
71,85_247,0.04132,0
71,86_250,0.10596,0
71,88_252,0.015076,0
71,88_254,0.02293,0
71,92_258,0.1943,0
72,10_20,0.4692,1
72,104_291,0.004665,0
72,104_297,0.005554,0
72,105_341,0.005554,0
72,105_382,0.00415,0
72,105_391,0.00375,0
72,11_21,0.01025,0
72,110_400,0.006824,1
72,16_27,0.0116,0
72,169_545,0.00899,0
72,17_28,0.007374,0
72,170_550,0.003016,0
72,175_559,0.1533,0
72,19_30,0.005844,0
72,37_74,0.003004,0
72,42_104,0.02759,0
72,7_10,0.508,0
72,70_211,0.002398,0
72,76_230,0.003607,0
72,78_237,0.012924,0
72,82_243,0.00726,0
72,83_244,0.138,0
72,85_247,0.01549,0
72,86_250,0.01013,0
72,88_252,0.004868,0
72,88_254,0.00485,0
72,92_258,0.008545,0
73,10_20,0.01927,0
73,104_291,0.00654,0
73,104_297,0.007233,0
73,105_341,0.00871,0
73,105_382,0.008,0
73,105_391,0.0056,0
73,11_21,0.008316,0
73,110_400,0.008316,0
73,116_413,0.02423,0
73,116_414,0.0231,0
73,116_415,0.02153,0
73,16_27,0.0684,0
73,169_545,0.02165,0
73,17_28,0.0369,0
73,170_550,0.002472,0
73,175_559,0.01462,0
73,178_684,0.007935,0
73,180_686,0.01129,0
73,184_606,0.0222,0
73,19_30,0.0164,0
73,191_630,0.01692,0
73,197_648,0.01248,0
73,197_649,0.01519,0
73,197_650,0.0228,0
73,198_682,0.0041,1
73,219_691,0.011734,0
73,224_696,0.00881,0
73,228_700,0.03705,0
73,229_701,0.02834,0
73,232_704,0.0028,0
73,244_718,0.02182,0
73,259_737,0.00415,0
73,271_749,0.003551,0
73,281_760,0.00923,0
73,37_74,0.01017,0
73,42_104,0.0139,0
73,7_10,0.02898,0
73,76_230,0.00654,0
73,78_237,0.0173,0
73,82_243,0.00871,0
73,83_244,0.015076,0
73,85_247,0.00927,0
73,86_250,0.00871,0
73,88_252,0.01169,0
73,88_254,0.01086,0
73,92_258,0.074,0
74,10_20,0.02084,0
74,104_291,0.00644,0
74,104_297,0.00596,0
74,105_341,0.005554,0
74,105_382,0.004982,0
74,105_391,0.004417,0
74,11_21,0.00982,0
74,110_400,0.01906,0
74,116_413,0.02052,0
74,116_414,0.01898,0
74,116_415,0.01999,0
74,16_27,0.2129,0
74,169_545,0.03168,0
74,17_28,0.04123,0
74,170_550,0.003855,0
74,175_559,0.01685,0
74,178_684,0.0313,0
74,180_686,0.01877,0
74,184_606,0.02937,0
74,19_30,0.03516,0
74,191_630,0.04233,0
74,197_648,0.026,0
74,197_649,0.03062,0
74,197_650,0.03812,0
74,198_682,0.0043,1
74,219_691,0.01785,0
74,224_696,0.01772,0
74,228_700,0.041,0
74,229_701,0.03085,0
74,232_704,0.00549,0
74,244_718,0.02069,0
74,259_737,0.004646,0
74,271_749,0.005344,0
74,281_760,0.01187,0
74,37_74,0.00971,0
74,42_104,0.01456,0
74,7_10,0.02838,0
74,76_230,0.00948,0
74,78_237,0.01758,0
74,82_243,0.02438,0
74,83_244,0.01854,0
74,85_247,0.01543,0
74,86_250,0.02092,0
74,88_252,0.008125,0
74,88_254,0.00923,0
74,92_258,0.2135,0
75,10_20,0.009636,0
75,104_291,0.00321,0
75,104_297,0.003016,0
75,105_341,0.002632,0
75,105_382,0.002901,0
75,105_391,0.002611,0
75,11_21,0.004593,0
75,110_400,0.005,0
75,16_27,0.01187,0
75,169_545,0.0363,0
75,17_28,0.01752,0
75,170_550,0.001965,0
75,175_559,0.00316,0
75,178_684,0.0164,0
75,180_686,0.003286,0
75,184_606,0.013954,0
75,19_30,0.00582,0
75,191_630,0.005665,0
75,197_649,0.00669,0
75,197_650,0.011116,0
75,198_682,0.001889,0
75,200_658,0.002726,0
75,219_691,0.007206,0
75,224_696,0.005554,0
75,228_700,0.01917,0
75,229_701,0.007607,0
75,232_704,0.00209,0
75,244_718,0.006615,0
75,259_737,0.001853,0
75,271_749,0.002405,1
75,281_760,0.003664,0
75,37_74,0.0052,0
75,42_104,0.003693,0
75,7_10,0.00874,0
75,76_230,0.00316,0
75,78_237,0.003607,0
75,82_243,0.003311,0
75,83_244,0.00729,0
75,85_247,0.00479,0
75,86_250,0.00861,0
75,88_252,0.00425,0
75,88_254,0.00472,0
75,92_258,0.07135,0
76,10_20,0.01805,0
76,104_291,0.01685,0
76,104_297,0.01099,0
76,105_341,0.00729,0
76,105_382,0.00956,0
76,105_391,0.00749,0
76,11_21,0.00715,0
76,110_400,0.01359,0
76,16_27,0.1848,0
76,169_545,0.2244,0
76,17_28,0.2322,0
76,170_550,0.0039,0
76,175_559,0.01196,0
76,178_684,0.0526,0
76,180_686,0.007374,0
76,184_606,0.0451,0
76,19_30,0.06586,0
76,191_630,0.01257,0
76,197_649,0.013794,0
76,197_650,0.02097,0
76,198_682,0.002867,0
76,200_658,0.00433,0
76,219_691,0.01385,0
76,224_696,0.00948,0
76,228_700,0.0603,0
