sample_idx,assay_id,prob,label
5,Assay_205,0.1142,0
5,Assay_209,0.03403,0
6,Assay_31,0.9565,1
6,Assay_32,0.7266,0
6,Assay_33,0.9844,1
6,Assay_34,0.931,0
6,Assay_35,0.969,0
6,Assay_158,0.005867,0
6,Assay_174,0.9595,0
7,Assay_52,0.002028,0
7,Assay_53,0.001501,0
7,Assay_54,0.0015545,0
7,Assay_55,0.0015545,0
7,Assay_56,0.001461,0
7,Assay_57,0.0017,0
7,Assay_59,0.001597,0
7,Assay_60,0.001655,0
7,Assay_61,0.001727,0
7,Assay_62,0.001775,0
7,Assay_63,0.001965,0
7,Assay_64,0.001649,0
7,Assay_65,0.0017,0
7,Assay_66,0.001875,0
7,Assay_67,0.001472,0
7,Assay_68,0.001789,0
7,Assay_69,0.001867,0
7,Assay_70,0.001629,0
7,Assay_71,0.001507,0
7,Assay_72,0.0015545,0
7,Assay_73,0.001585,0
7,Assay_74,0.00262,0
7,Assay_75,0.001761,0
7,Assay_76,0.0019045,0
7,Assay_77,0.001681,0
7,Assay_78,0.001831,0
7,Assay_79,0.001972,0
7,Assay_80,0.001714,0
7,Assay_81,0.001649,0
7,Assay_82,0.001972,0
7,Assay_83,0.001727,0
7,Assay_84,0.001755,0
7,Assay_85,0.001734,0
7,Assay_86,0.001611,0
7,Assay_87,0.001611,0
7,Assay_88,0.001734,0
7,Assay_89,0.001897,0
7,Assay_90,0.001803,0
7,Assay_91,0.001789,0
7,Assay_92,0.001536,0
7,Assay_93,0.001687,0
7,Assay_94,0.002323,0
7,Assay_95,0.001519,0
7,Assay_96,0.001789,0
7,Assay_98,0.001775,0
7,Assay_99,0.002068,0
7,Assay_100,0.001853,0
7,Assay_101,0.001707,0
7,Assay_102,0.001768,0
7,Assay_103,0.001853,0
7,Assay_104,0.001755,0
7,Assay_105,0.001567,0
7,Assay_106,0.00202,0
7,Assay_107,0.00172,0
7,Assay_108,0.001567,0
7,Assay_109,0.001861,0
7,Assay_110,0.001926,0
7,Assay_111,0.00149,0
7,Assay_112,0.001748,0
7,Assay_113,0.001585,0
7,Assay_114,0.001585,0
7,Assay_115,0.001642,0
7,Assay_150,0.8867,1
7,Assay_155,0.9688,1
7,Assay_158,0.1646,1
7,Assay_169,0.97,1
7,Assay_191,0.994,1
7,Assay_192,0.992,1
7,Assay_203,0.8706,1
8,Assay_31,0.9297,0
8,Assay_33,0.9463,1
8,Assay_34,0.7944,0
8,Assay_35,0.9204,1
8,Assay_155,0.9824,1
8,Assay_173,0.953,1
8,Assay_191,0.9976,1
8,Assay_205,0.9893,1
9,Assay_161,0.1598,0
9,Assay_171,0.1779,0
9,Assay_182,0.00881,0
9,Assay_184,0.003885,0
10,Assay_150,0.088,1
10,Assay_155,0.711,1
10,Assay_159,0.9346,1
11,Assay_43,0.2969,0
11,Assay_53,0.3018,1
11,Assay_54,0.3396,1
11,Assay_55,0.3003,1
11,Assay_56,0.2153,1
11,Assay_57,0.2715,1
11,Assay_58,0.659,1
11,Assay_60,0.2208,1
11,Assay_61,0.1515,1
11,Assay_62,0.1186,1
11,Assay_63,0.434,1
11,Assay_65,0.4043,1
11,Assay_66,0.2678,1
11,Assay_67,0.1389,1
11,Assay_69,0.4539,1
11,Assay_70,0.302,1
11,Assay_71,0.2852,1
11,Assay_72,0.1652,1
11,Assay_74,0.787,1
11,Assay_75,0.4507,1
11,Assay_76,0.431,1
11,Assay_77,0.2766,1
11,Assay_78,0.3406,1
11,Assay_79,0.2323,1
11,Assay_80,0.3848,1
11,Assay_81,0.2688,1
11,Assay_82,0.546,1
11,Assay_83,0.3208,1
11,Assay_84,0.2103,1
11,Assay_86,0.1656,1
11,Assay_87,0.2969,1
11,Assay_88,0.2834,1
11,Assay_89,0.4475,1
11,Assay_90,0.348,1
11,Assay_91,0.4185,1
11,Assay_92,0.2664,1
11,Assay_93,0.4556,1
11,Assay_96,0.4668,1
11,Assay_97,0.384,1
11,Assay_98,0.474,1
11,Assay_100,0.3945,1
11,Assay_101,0.2426,1
11,Assay_102,0.3972,1
11,Assay_104,0.2637,1
11,Assay_105,0.317,1
11,Assay_107,0.5205,1
11,Assay_108,0.07837,1
11,Assay_109,0.61,1
11,Assay_110,0.3389,1
11,Assay_111,0.1842,1
11,Assay_112,0.2603,1
11,Assay_113,0.11694,1
11,Assay_114,0.3013,1
11,Assay_115,0.1953,1
11,Assay_125,0.2438,0
11,Assay_126,0.112,1
11,Assay_134,0.5874,0
11,Assay_138,0.805,1
11,Assay_142,0.9097,1
11,Assay_145,0.4268,0
11,Assay_146,0.636,0
11,Assay_161,0.4438,1
11,Assay_162,0.011826,0
11,Assay_170,0.918,1
11,Assay_171,0.3303,1
11,Assay_172,0.8423,1
11,Assay_180,0.9917,1
11,Assay_184,0.2374,1
11,Assay_188,0.958,0
11,Assay_190,0.7036,1
11,Assay_191,0.997,1
11,Assay_192,0.9966,1
11,Assay_193,0.6123,0
11,Assay_194,0.0962,0
11,Assay_196,0.9478,1
11,Assay_199,0.9688,1
11,Assay_202,0.864,1
11,Assay_203,0.1395,0
11,Assay_205,0.8833,1
11,Assay_208,0.982,1
12,Assay_32,0.1763,1
12,Assay_33,0.5703,0
12,Assay_35,0.551,1
12,Assay_41,0.005405,0
12,Assay_42,0.01248,0
12,Assay_43,0.1893,0
12,Assay_153,0.1956,0
12,Assay_155,0.873,0
12,Assay_162,0.003004,0
12,Assay_165,0.02338,0
12,Assay_203,0.007904,0
12,Assay_205,0.962,0
12,Assay_208,0.5103,0
13,Assay_31,0.979,1
13,Assay_32,0.08105,0
13,Assay_33,0.858,0
13,Assay_34,0.2301,0
13,Assay_35,0.532,0
13,Assay_41,0.3713,0
13,Assay_42,0.9165,1
13,Assay_43,0.9917,1
13,Assay_44,0.991,1
13,Assay_155,0.933,1
13,Assay_158,0.00522,0
13,Assay_161,0.983,1
13,Assay_192,0.996,1
13,Assay_205,0.995,1
13,Assay_208,0.9883,1
14,Assay_43,0.1725,0
14,Assay_44,0.1865,0
14,Assay_136,0.0808,0
14,Assay_137,0.4963,0
14,Assay_139,0.715,0
14,Assay_140,0.2698,0
14,Assay_141,0.8228,0
14,Assay_143,0.552,0
14,Assay_144,0.537,0
14,Assay_161,0.1572,1
14,Assay_162,0.00986,0
14,Assay_165,0.768,1
14,Assay_168,0.00982,0
14,Assay_171,0.0856,1
14,Assay_174,0.2142,1
14,Assay_176,0.146,0
14,Assay_191,0.9956,1
14,Assay_192,0.994,1
14,Assay_208,0.9575,1
15,Assay_43,0.1333,1
15,Assay_44,0.2035,1
15,Assay_161,0.836,1
15,Assay_162,0.01848,0
15,Assay_171,0.9604,1
15,Assay_208,0.7954,1
16,Assay_161,0.988,1
16,Assay_168,0.0188,1
16,Assay_171,0.9946,1
16,Assay_179,0.02254,0
16,Assay_203,0.00677,0
17,Assay_203,0.02423,0
18,Assay_32,0.0877,1
18,Assay_33,0.7666,1
18,Assay_34,0.12317,1
18,Assay_35,0.03354,0
18,Assay_43,0.01099,0
18,Assay_155,0.655,0
18,Assay_161,0.03897,1
18,Assay_182,0.01519,0
18,Assay_203,0.03021,0
19,Assay_168,0.013275,0
19,Assay_180,0.9854,1
19,Assay_192,0.992,1
20,Assay_32,0.1477,0
20,Assay_33,0.4114,0
20,Assay_34,0.2634,0
20,Assay_35,0.3345,0
20,Assay_161,0.9595,1
20,Assay_171,0.9863,1
20,Assay_174,0.9526,0
21,Assay_162,0.00522,0
21,Assay_163,0.07666,0
21,Assay_165,0.1236,0
22,Assay_31,0.03348,0
22,Assay_33,0.536,0
22,Assay_34,0.0732,0
22,Assay_35,0.04803,0
22,Assay_41,0.004135,0
22,Assay_42,0.005535,0
22,Assay_155,0.1359,0
22,Assay_156,0.0096,0
22,Assay_162,0.003088,0
22,Assay_165,0.03506,0
22,Assay_166,0.03366,0
23,Assay_31,0.8496,0
23,Assay_32,0.3477,1
23,Assay_34,0.779,1
23,Assay_199,0.992,1
23,Assay_205,0.992,1
24,Assay_31,0.2834,0
24,Assay_32,0.54,1
24,Assay_43,0.2913,0
24,Assay_182,0.0741,0
24,Assay_199,0.196,1
25,Assay_31,0.01142,0
25,Assay_32,0.01584,0
25,Assay_33,0.5996,0
25,Assay_34,0.0287,0
25,Assay_35,0.02448,0
25,Assay_155,0.6406,1
25,Assay_157,0.2224,1
25,Assay_158,0.1332,0
25,Assay_161,0.1414,0
26,Assay_41,0.008514,0
26,Assay_42,0.01473,0
26,Assay_43,0.785,0
26,Assay_44,0.886,0
27,Assay_31,0.1437,0
27,Assay_32,0.5166,0
27,Assay_33,0.922,0
27,Assay_35,0.579,1
27,Assay_41,0.00871,0
27,Assay_42,0.014336,0
27,Assay_200,0.1326,0
28,Assay_31,0.6313,1
28,Assay_32,0.2615,1
28,Assay_33,0.976,0
28,Assay_34,0.4075,1
28,Assay_35,0.9097,1
28,Assay_150,0.3987,0
29,Assay_205,0.9937,1
30,Assay_32,0.5723,0
30,Assay_33,0.923,0
30,Assay_34,0.7495,0
30,Assay_35,0.857,0
30,Assay_43,0.973,1
30,Assay_44,0.9575,1
30,Assay_176,0.9595,0
30,Assay_182,0.2627,0
30,Assay_203,0.1603,0
31,Assay_165,0.3599,0
31,Assay_191,0.996,1
31,Assay_192,0.995,1
32,Assay_43,0.3757,0
32,Assay_44,0.3113,0
32,Assay_52,0.00483,0
32,Assay_53,0.002993,0
32,Assay_54,0.002823,0
32,Assay_55,0.003124,0
32,Assay_56,0.002472,0
32,Assay_57,0.003483,0
32,Assay_58,0.006363,0
32,Assay_59,0.002993,0
32,Assay_60,0.003456,0
32,Assay_64,0.003147,0
32,Assay_65,0.003124,0
32,Assay_66,0.00404,0
32,Assay_67,0.002737,0
32,Assay_68,0.00407,0
32,Assay_69,0.004738,0
32,Assay_70,0.002811,0
32,Assay_71,0.002947,0
32,Assay_73,0.002737,0
32,Assay_74,0.015366,0
32,Assay_75,0.003607,0
32,Assay_76,0.004055,0
32,Assay_78,0.003796,0
32,Assay_79,0.003693,0
32,Assay_82,0.00502,0
32,Assay_83,0.003136,0
32,Assay_85,0.003496,0
32,Assay_86,0.002878,0
32,Assay_87,0.002846,0
32,Assay_88,0.003052,0
32,Assay_89,0.00508,0
32,Assay_90,0.003496,0
32,Assay_92,0.002993,0
32,Assay_93,0.003593,0
32,Assay_94,0.00582,0
32,Assay_95,0.00255,0
32,Assay_98,0.003525,0
32,Assay_99,0.005844,0
32,Assay_100,0.003538,0
32,Assay_101,0.003075,0
32,Assay_102,0.00365,0
32,Assay_103,0.003693,0
32,Assay_104,0.0043,0
32,Assay_108,0.002726,0
32,Assay_111,0.002462,0
32,Assay_112,0.003273,0
32,Assay_113,0.002758,0
32,Assay_114,0.002901,0
32,Assay_142,0.779,0
32,Assay_148,0.9824,1
32,Assay_149,0.9478,0
32,Assay_152,0.984,0
32,Assay_154,0.9893,1
32,Assay_155,0.985,1
32,Assay_160,0.9688,0
32,Assay_161,0.6963,0
32,Assay_169,0.9863,1
32,Assay_170,0.9644,1
32,Assay_171,0.7856,0
32,Assay_176,0.1124,0
32,Assay_186,0.9326,1
32,Assay_190,0.959,0
32,Assay_191,0.995,1
32,Assay_192,0.9946,1
32,Assay_199,0.8447,1
32,Assay_205,0.9004,1
32,Assay_209,0.0871,0
33,Assay_152,0.3015,0
33,Assay_155,0.771,0
33,Assay_156,0.323,0
33,Assay_165,0.2903,0
34,Assay_31,0.01738,0
34,Assay_32,0.01543,0
34,Assay_33,0.09656,0
34,Assay_34,0.01653,0
34,Assay_35,0.01991,0
34,Assay_172,0.01602,0
34,Assay_180,0.4104,0
35,Assay_43,0.02504,0
35,Assay_44,0.02396,0
35,Assay_163,0.4722,0
35,Assay_168,0.00452,0
35,Assay_187,0.003403,0
36,Assay_31,0.03085,0
36,Assay_32,0.1124,0
36,Assay_33,0.8887,0
36,Assay_34,0.1621,0
36,Assay_52,0.00589,0
36,Assay_53,0.00483,0
36,Assay_54,0.00514,0
36,Assay_55,0.00547,0
36,Assay_56,0.00435,0
36,Assay_57,0.006363,0
36,Assay_58,0.009636,0
36,Assay_59,0.004383,0
36,Assay_60,0.005405,0
36,Assay_61,0.004906,0
36,Assay_62,0.004665,0
36,Assay_63,0.00899,0
36,Assay_64,0.0051,0
36,Assay_65,0.006073,0
36,Assay_66,0.00619,0
36,Assay_67,0.003855,0
36,Assay_68,0.00549,0
36,Assay_69,0.007694,0
36,Assay_70,0.005363,0
36,Assay_71,0.0047,0
36,Assay_73,0.003338,0
36,Assay_74,0.01901,0
36,Assay_75,0.007206,0
36,Assay_76,0.00749,0
36,Assay_77,0.005688,0
36,Assay_78,0.008095,0
36,Assay_79,0.006073,0
36,Assay_81,0.004906,0
36,Assay_82,0.00895,0
36,Assay_83,0.005554,0
36,Assay_84,0.00526,0
36,Assay_85,0.00526,0
36,Assay_86,0.004486,0
36,Assay_87,0.00502,0
36,Assay_88,0.006027,0
36,Assay_89,0.008316,0
36,Assay_90,0.006878,0
36,Assay_91,0.00619,0
36,Assay_92,0.00532,0
36,Assay_93,0.006615,0
36,Assay_94,0.00902,0
36,Assay_95,0.004665,0
36,Assay_98,0.007812,0
36,Assay_99,0.007637,0
36,Assay_100,0.00664,0
36,Assay_101,0.0052,0
36,Assay_102,0.00693,0
36,Assay_103,0.004772,0
36,Assay_104,0.006462,0
36,Assay_105,0.005302,0
36,Assay_106,0.00784,0
36,Assay_107,0.007317,0
36,Assay_108,0.00387,0
36,Assay_109,0.007576,0
36,Assay_111,0.004417,0
36,Assay_112,0.006218,0
36,Assay_113,0.0041,0
36,Assay_114,0.004772,0
36,Assay_115,0.00516,0
37,Assay_53,0.00452,0
37,Assay_54,0.003914,0
37,Assay_56,0.004135,0
37,Assay_57,0.004665,0
37,Assay_58,0.007668,0
37,Assay_60,0.00508,0
37,Assay_61,0.00461,0
37,Assay_62,0.0044,0
37,Assay_63,0.006123,0
37,Assay_65,0.00472,0
37,Assay_66,0.00562,0
37,Assay_67,0.003496,0
37,Assay_69,0.00596,0
37,Assay_71,0.00387,0
37,Assay_72,0.003664,0
37,Assay_74,0.011246,0
37,Assay_75,0.006004,0
37,Assay_76,0.005344,0
37,Assay_77,0.00404,0
37,Assay_78,0.00514,0
37,Assay_79,0.004944,0
37,Assay_80,0.00516,0
37,Assay_81,0.00415,0
37,Assay_82,0.006905,0
37,Assay_83,0.00418,0
37,Assay_84,0.00479,0
37,Assay_86,0.003975,0
37,Assay_87,0.0041,0
37,Assay_88,0.004383,0
37,Assay_89,0.006413,0
37,Assay_90,0.005302,0
37,Assay_91,0.00461,0
37,Assay_92,0.004314,0
37,Assay_93,0.00423,0
37,Assay_96,0.00483,0
37,Assay_98,0.00528,0
37,Assay_100,0.004868,0
37,Assay_101,0.00433,0
37,Assay_102,0.005775,0
37,Assay_104,0.005363,0
37,Assay_105,0.004593,0
37,Assay_107,0.00822,0
37,Assay_108,0.003944,0
37,Assay_109,0.00543,0
37,Assay_110,0.005535,0
37,Assay_111,0.003363,0
37,Assay_112,0.004433,0
37,Assay_113,0.003824,0
37,Assay_114,0.005302,0
37,Assay_115,0.004025,0
37,Assay_161,0.3606,0
37,Assay_162,0.014114,0
37,Assay_172,0.013794,0
37,Assay_182,0.0107,0
38,Assay_31,0.02338,0
38,Assay_32,0.01257,0
38,Assay_34,0.01659,0
38,Assay_35,0.02414,1
38,Assay_184,0.00543,0
39,Assay_3,0.9717,0
39,Assay_8,0.921,0
39,Assay_11,0.972,0
39,Assay_31,0.361,0
39,Assay_32,0.3533,0
39,Assay_33,0.967,1
39,Assay_34,0.5127,0
39,Assay_35,0.8433,1
39,Assay_53,0.002068,0
39,Assay_55,0.00215,0
39,Assay_56,0.001818,0
39,Assay_58,0.003185,0
39,Assay_60,0.002398,0
39,Assay_61,0.002216,0
39,Assay_62,0.002226,0
39,Assay_63,0.002747,0
39,Assay_64,0.002216,0
39,Assay_65,0.0021,0
39,Assay_66,0.002571,0
39,Assay_67,0.001912,0
39,Assay_69,0.002935,0
39,Assay_70,0.002058,0
39,Assay_71,0.00215,0
39,Assay_72,0.002075,0
39,Assay_74,0.00452,0
39,Assay_75,0.002502,0
39,Assay_76,0.002522,0
39,Assay_77,0.0021,0
39,Assay_78,0.002453,0
39,Assay_79,0.002378,0
39,Assay_80,0.00235,0
39,Assay_81,0.002157,0
39,Assay_83,0.002108,0
39,Assay_84,0.00226,0
39,Assay_86,0.002043,0
39,Assay_87,0.002043,0
39,Assay_88,0.002253,0
39,Assay_89,0.002811,0
39,Assay_90,0.002462,0
39,Assay_91,0.002342,0
39,Assay_92,0.002075,0
39,Assay_93,0.00214,0
39,Assay_96,0.00262,0
39,Assay_97,0.00227,0
39,Assay_98,0.002369,0
39,Assay_100,0.0022,0
39,Assay_101,0.002075,0
39,Assay_102,0.002443,0
39,Assay_104,0.002867,0
39,Assay_105,0.00201,0
39,Assay_107,0.002462,0
39,Assay_108,0.00198,0
39,Assay_109,0.002405,0
39,Assay_110,0.002693,0
39,Assay_113,0.00201,0
39,Assay_114,0.002115,0
39,Assay_115,0.002028,0
39,Assay_152,0.98,1
39,Assay_155,0.986,1
39,Assay_158,0.885,1
39,Assay_163,0.9824,1
39,Assay_166,0.9863,1
39,Assay_168,0.008415,0
39,Assay_169,0.988,1
39,Assay_191,0.9956,1
39,Assay_192,0.9946,1
39,Assay_199,0.375,0
39,Assay_203,0.9683,1
39,Assay_208,0.9736,0
39,Assay_209,0.06866,0
40,Assay_42,0.02116,0
40,Assay_208,0.888,0
41,Assay_205,0.066,0
42,Assay_2,0.323,1
42,Assay_3,0.04337,1
42,Assay_4,0.02109,1
42,Assay_5,0.8286,1
42,Assay_7,0.02396,1
42,Assay_8,0.09753,0
42,Assay_9,0.3315,1
42,Assay_10,0.1306,0
42,Assay_11,0.162,1
42,Assay_12,0.4922,1
42,Assay_13,0.1805,1
42,Assay_16,0.8555,1
42,Assay_18,0.326,0
42,Assay_19,0.4001,1
42,Assay_20,0.111,1
42,Assay_21,0.04453,1
42,Assay_25,0.1711,1
42,Assay_27,0.1197,1
42,Assay_28,0.059,1
42,Assay_29,0.10156,1
42,Assay_41,0.00279,0
42,Assay_42,0.00343,0
42,Assay_43,0.005913,0
42,Assay_44,0.00654,0
42,Assay_142,0.0315,0
43,Assay_33,0.989,1
43,Assay_34,0.9697,1
43,Assay_148,0.6265,0
43,Assay_155,0.9795,1
43,Assay_158,0.3547,1
43,Assay_159,0.9717,1
43,Assay_160,0.9766,1
43,Assay_167,0.8926,1
43,Assay_183,0.975,1
43,Assay_191,0.997,1
43,Assay_192,0.9966,1
43,Assay_199,0.98,1
43,Assay_203,0.3865,0
43,Assay_205,0.9756,1
43,Assay_208,0.9883,1
43,Assay_209,0.968,1
44,Assay_32,0.4185,0
44,Assay_34,0.4885,0
44,Assay_41,0.02025,0
44,Assay_42,0.02737,0
44,Assay_43,0.12103,1
44,Assay_44,0.0877,0
44,Assay_52,0.02533,0
44,Assay_53,0.01764,0
44,Assay_54,0.02876,0
44,Assay_55,0.01692,0
44,Assay_56,0.01495,0
44,Assay_57,0.03308,0
44,Assay_58,0.0786,0
44,Assay_59,0.0164,0
44,Assay_60,0.02452,0
44,Assay_61,0.02277,0
44,Assay_62,0.01991,0
44,Assay_63,0.05072,1
44,Assay_64,0.02254,0
44,Assay_65,0.02791,0
44,Assay_66,0.03143,0
44,Assay_67,0.01401,0
44,Assay_68,0.02162,0
44,Assay_69,0.04492,0
44,Assay_70,0.01778,0
44,Assay_71,0.02153,0
44,Assay_73,0.008316,0
44,Assay_74,0.11084,0
44,Assay_75,0.03748,0
44,Assay_76,0.0356,0
44,Assay_77,0.025,0
44,Assay_78,0.04163,0
44,Assay_79,0.03247,0
44,Assay_81,0.0301,0
44,Assay_82,0.054,0
44,Assay_83,0.02701,0
44,Assay_84,0.0228,0
44,Assay_85,0.02386,0
44,Assay_86,0.01971,0
44,Assay_87,0.0292,0
44,Assay_88,0.02733,0
44,Assay_89,0.0542,0
44,Assay_90,0.0356,0
44,Assay_91,0.0345,0
44,Assay_92,0.01872,0
44,Assay_93,0.03943,0
44,Assay_94,0.0552,0
44,Assay_95,0.0222,0
44,Assay_98,0.04257,0
44,Assay_99,0.02806,0
44,Assay_100,0.04208,0
44,Assay_101,0.024,0
44,Assay_102,0.02419,0
44,Assay_103,0.01495,0
44,Assay_104,0.02737,0
44,Assay_105,0.02052,0
44,Assay_106,0.03802,0
44,Assay_107,0.0354,0
44,Assay_108,0.01333,0
44,Assay_109,0.04443,0
44,Assay_111,0.01423,0
44,Assay_112,0.02718,0
44,Assay_113,0.01672,0
44,Assay_114,0.02121,0
44,Assay_115,0.01859,0
44,Assay_134,0.2179,0
44,Assay_135,0.572,1
44,Assay_138,0.2583,0
44,Assay_145,0.055,0
44,Assay_146,0.10034,0
44,Assay_161,0.816,1
44,Assay_168,0.02419,0
44,Assay_171,0.97,1
44,Assay_176,0.717,0
44,Assay_188,0.6523,0
44,Assay_191,0.997,1
44,Assay_192,0.9966,1
44,Assay_196,0.8945,1
44,Assay_205,0.9155,1
45,Assay_3,0.03534,0
45,Assay_8,0.8296,0
45,Assay_9,0.353,0
45,Assay_16,0.7993,1
45,Assay_17,0.04904,0
45,Assay_20,0.6187,0
45,Assay_28,0.255,0
45,Assay_31,0.869,0
45,Assay_32,0.3962,0
45,Assay_33,0.9126,1
46,Assay_150,0.4517,1
46,Assay_165,0.372,0
46,Assay_167,0.1758,1
46,Assay_173,0.965,1
47,Assay_43,0.9287,1
47,Assay_44,0.916,0
47,Assay_158,0.1243,1
47,Assay_164,0.5625,0
47,Assay_168,0.01359,0
47,Assay_170,0.9766,0
47,Assay_179,0.06384,0
47,Assay_203,0.6597,0
48,Assay_31,0.287,1
48,Assay_32,0.1339,0
48,Assay_34,0.1783,0
48,Assay_35,0.4329,0
48,Assay_149,0.4329,0
48,Assay_158,0.1,0
48,Assay_166,0.764,0
48,Assay_191,0.9927,1
48,Assay_205,0.8276,1
48,Assay_208,0.762,1
49,Assay_166,0.177,0
50,Assay_43,0.9785,1
50,Assay_44,0.983,1
50,Assay_134,0.006462,0
50,Assay_135,0.557,0
50,Assay_138,0.005577,0
50,Assay_142,0.03583,0
50,Assay_145,0.005512,0
50,Assay_146,0.005936,0
50,Assay_148,0.00986,0
50,Assay_155,0.971,1
50,Assay_156,0.9863,1
50,Assay_159,0.9717,1
50,Assay_160,0.9844,1
50,Assay_174,0.9365,1
50,Assay_176,0.8267,1
50,Assay_182,0.01883,1
50,Assay_183,0.99,1
50,Assay_191,0.9966,1
50,Assay_192,0.996,1
50,Assay_199,0.9946,1
50,Assay_205,0.9946,1
50,Assay_208,0.9907,1
51,Assay_165,0.0537,0
52,Assay_191,0.997,1
52,Assay_192,0.9966,1
52,Assay_196,0.9517,1
53,Assay_41,0.004505,0
53,Assay_42,0.00704,0
53,Assay_43,0.03033,0
53,Assay_161,0.518,0
53,Assay_165,0.02975,0
53,Assay_167,0.03754,0
54,Assay_44,0.00435,0
54,Assay_52,0.002398,0
54,Assay_53,0.002306,0
54,Assay_54,0.00227,0
54,Assay_55,0.002165,0
54,Assay_56,0.002043,0
54,Assay_57,0.00228,0
54,Assay_58,0.003124,0
54,Assay_59,0.002209,0
54,Assay_60,0.0022,0
54,Assay_61,0.0022,0
54,Assay_62,0.002182,0
54,Assay_63,0.00259,0
54,Assay_64,0.00226,0
54,Assay_65,0.002314,0
54,Assay_66,0.002443,0
54,Assay_67,0.001972,0
54,Assay_68,0.002333,0
